NR_ZONA;NR_SECAO;DS_GENERO;DS_FAIXA_ETARIA;DS_GRAU_ESCOLARIDADE;DS_TIPO_DEFICIENCIA;;;;;;
412;219;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;263;MASCULINO;40 a 44 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICENCIA AUDITIVA;;;;;;
412;10;MASCULINO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;283;FEMININO;80 a 84 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;164;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;59;FEMININO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;37;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;671;FEMININO;50 a 54 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;36;MASCULINO;75 a 79 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;292;FEMININO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;154;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
411;203;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;291;FEMININO;70 a 74 anos                  ;LE E ESCREVE;OUTROS;;;;;;
412;102;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;321;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;2;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;628;FEMININO;75 a 79 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;280;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;117;MASCULINO;80 a 84 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;101;MASCULINO;70 a 74 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;7;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
127;533;FEMININO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;37;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
412;221;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
127;7;MASCULINO;35 a 39 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;225;FEMININO;35 a 39 anos                  ;SUPERIOR INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;411;MASCULINO;35 a 39 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICENCIA AUDITIVA;;;;;;
412;454;MASCULINO;50 a 54 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;32;FEMININO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;216;MASCULINO;25 a 29 anos                  ;LE E ESCREVE;DEFICIENCIA VISUAL;;;;;;
282;154;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;593;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;5;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;287;FEMININO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;195;MASCULINO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;667;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
411;102;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;666;FEMININO;60 a 64 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA VISUAL;;;;;;
127;719;FEMININO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;1;MASCULINO;50 a 54 anos                  ;LE E ESCREVE;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
412;223;MASCULINO;35 a 39 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;44;MASCULINO;60 a 64 anos                  ;LE E ESCREVE;OUTROS;;;;;;
411;363;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
127;540;MASCULINO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;209;FEMININO;17 anos                       ;ENSINO MEDIO INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;200;MASCULINO;50 a 54 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;540;FEMININO;70 a 74 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
282;35;MASCULINO;30 a 34 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;203;FEMININO;45 a 49 anos                  ;ANALFABETO;OUTROS;;;;;;
282;149;MASCULINO;40 a 44 anos                  ;ANALFABETO;OUTROS;;;;;;
127;540;MASCULINO;80 a 84 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;196;FEMININO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;140;MASCULINO;45 a 49 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;49;MASCULINO;19 anos                       ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
282;195;FEMININO;55 a 59 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;120;FEMININO;60 a 64 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;166;FEMININO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;115;FEMININO;70 a 74 anos                  ;LE E ESCREVE;OUTROS;;;;;;
412;260;MASCULINO;55 a 59 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
411;132;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;353;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
127;540;MASCULINO;75 a 79 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;154;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;254;MASCULINO;70 a 74 anos                  ;LE E ESCREVE;OUTROS;;;;;;
411;42;FEMININO;50 a 54 anos                  ;LE E ESCREVE;OUTROS;;;;;;
412;268;FEMININO;19 anos                       ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
127;533;MASCULINO;30 a 34 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;174;FEMININO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;254;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;203;FEMININO;60 a 64 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;637;FEMININO;40 a 44 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;254;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;319;MASCULINO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
411;184;MASCULINO;55 a 59 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;76;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;170;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;147;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;256;FEMININO;50 a 54 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;235;FEMININO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
127;492;MASCULINO;65 a 69 anos                  ;LE E ESCREVE;OUTROS;;;;;;
282;225;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;196;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;179;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;275;MASCULINO;70 a 74 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;169;FEMININO;80 a 84 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;440;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;166;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;255;FEMININO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;8;MASCULINO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;1;MASCULINO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;102;FEMININO;70 a 74 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;191;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;2;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;353;MASCULINO;35 a 39 anos                  ;ANALFABETO;OUTROS;;;;;;
412;342;MASCULINO;75 a 79 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;198;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;102;MASCULINO;25 a 29 anos                  ;LE E ESCREVE;OUTROS;;;;;;
127;164;MASCULINO;75 a 79 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;44;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;43;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
412;256;MASCULINO;40 a 44 anos                  ;ANALFABETO;DEFICIENCIA VISUAL;;;;;;
127;1;MASCULINO;60 a 64 anos                  ;LE E ESCREVE;OUTROS;;;;;;
282;48;MASCULINO;60 a 64 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;426;FEMININO;75 a 79 anos                  ;ANALFABETO;OUTROS;;;;;;
282;19;MASCULINO;80 a 84 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;6;MASCULINO;80 a 84 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;196;MASCULINO;40 a 44 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;182;MASCULINO;45 a 49 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;49;MASCULINO;65 a 69 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;353;MASCULINO;70 a 74 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;370;FEMININO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
127;601;MASCULINO;50 a 54 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;177;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
411;381;FEMININO;40 a 44 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;446;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;319;MASCULINO;19 anos                       ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;41;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
412;195;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;49;FEMININO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;263;FEMININO;45 a 49 anos                  ;ANALFABETO;OUTROS;;;;;;
412;154;MASCULINO;21 a 24 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;132;MASCULINO;60 a 64 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;165;MASCULINO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;340;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;392;MASCULINO;25 a 29 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
282;65;FEMININO;70 a 74 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;9;MASCULINO;85 a 89 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;319;MASCULINO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;510;MASCULINO;80 a 84 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;3;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;122;MASCULINO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;52;FEMININO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;325;FEMININO;55 a 59 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
411;167;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;2;FEMININO;70 a 74 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;63;FEMININO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;169;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;196;MASCULINO;60 a 64 anos                  ;LE E ESCREVE;OUTROS;;;;;;
411;184;FEMININO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;169;FEMININO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;102;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
127;495;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;199;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;6;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
127;737;FEMININO;55 a 59 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;386;FEMININO;80 a 84 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;206;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;36;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;601;MASCULINO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;92;FEMININO;70 a 74 anos                  ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
411;157;FEMININO;80 a 84 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;352;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
127;26;FEMININO;25 a 29 anos                  ;ANALFABETO;OUTROS;;;;;;
412;311;MASCULINO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
412;293;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;49;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
127;631;FEMININO;30 a 34 anos                  ;ENSINO MEDIO INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
282;184;MASCULINO;85 a 89 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;254;FEMININO;55 a 59 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;174;MASCULINO;40 a 44 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
412;280;MASCULINO;40 a 44 anos                  ;ANALFABETO;OUTROS;;;;;;
412;429;MASCULINO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
411;174;FEMININO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;255;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;437;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;76;FEMININO;70 a 74 anos                  ;LE E ESCREVE;OUTROS;;;;;;
411;200;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;138;FEMININO;55 a 59 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;380;MASCULINO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;37;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
127;14;MASCULINO;55 a 59 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;184;MASCULINO;60 a 64 anos                  ;SUPERIOR INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;167;MASCULINO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;102;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;1;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;45;MASCULINO;25 a 29 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;254;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;182;FEMININO;25 a 29 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
282;186;MASCULINO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;702;MASCULINO;40 a 44 anos                  ;ANALFABETO;DEFICENCIA AUDITIVA;;;;;;
127;643;MASCULINO;20 anos                       ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;184;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;255;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;36;FEMININO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;104;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
412;197;FEMININO;55 a 59 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;1;FEMININO;75 a 79 anos                  ;LE E ESCREVE;OUTROS;;;;;;
412;194;FEMININO;55 a 59 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;641;FEMININO;85 a 89 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;405;MASCULINO;20 anos                       ;ANALFABETO;OUTROS;;;;;;
282;15;MASCULINO;60 a 64 anos                  ;ANALFABETO;OUTROS;;;;;;
412;138;MASCULINO;40 a 44 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;320;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;266;MASCULINO;30 a 34 anos                  ;ANALFABETO;OUTROS;;;;;;
411;203;FEMININO;65 a 69 anos                  ;LE E ESCREVE;OUTROS;;;;;;
412;243;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;121;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;527;FEMININO;70 a 74 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;129;FEMININO;65 a 69 anos                  ;LE E ESCREVE;OUTROS;;;;;;
412;326;MASCULINO;40 a 44 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;455;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;170;MASCULINO;25 a 29 anos                  ;SUPERIOR COMPLETO;DEFICENCIA AUDITIVA;;;;;;
282;27;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;327;MASCULINO;30 a 34 anos                  ;LE E ESCREVE;OUTROS;;;;;;
127;541;MASCULINO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;667;FEMININO;55 a 59 anos                  ;SUPERIOR INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
411;47;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;325;FEMININO;18 anos                       ;ANALFABETO;OUTROS;;;;;;
411;203;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;168;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;176;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;448;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
127;692;MASCULINO;70 a 74 anos                  ;SUPERIOR COMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
412;459;MASCULINO;35 a 39 anos                  ;ANALFABETO;OUTROS;;;;;;
127;165;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;592;FEMININO;80 a 84 anos                  ;SUPERIOR COMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
411;214;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;369;FEMININO;55 a 59 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;200;MASCULINO;65 a 69 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;281;FEMININO;25 a 29 anos                  ;LE E ESCREVE;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
127;641;FEMININO;50 a 54 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;207;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
282;156;FEMININO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;107;FEMININO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;131;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;5;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;102;FEMININO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;141;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
